OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_route,routes,route_filter,route_sort,mode,direction,trips_wd,trips_sa,trips_su,trips_7d,svc_days,agency,feed_version,start_date,end_date,from_gtfs,change_log,comments,status_code,status_notes,status_start_date,status_end_date,GEOIDFQ,county,muni,hood,munihood_full,munihood_display,empty_feat,x,y,,,,,,,,Count,median_housing_cost,,,,,,
202765,E16470,9028,DESOTO ST AT O'HARA ST,40.443129,-79.959714,E16470,"81,83",All Routes,00,BUS,IB,56,46,45,371,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030402002000,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",West Oakland,"West Oakland, Pittsburgh",West Oakland,0,-79.959714,40.443129,,,,,,,,,,,,,,,
202766,E70787,20469,DEVILLIERS ST AT BEDFORD AVE,40.446417,-79.982332,E70787-83,83,83,83,BUS,OB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030501001010,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Middle Hill,"Middle Hill, Pittsburgh",Middle Hill,0,-79.982332,40.446417,,,,,,,,,,,,,,,
202767,E70787,20469,DEVILLIERS ST AT BEDFORD AVE,40.446417,-79.982332,E70787,83,All Routes,00,BUS,OB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030501001010,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Middle Hill,"Middle Hill, Pittsburgh",Middle Hill,0,-79.982332,40.446417,,,,,,,,,,,,,,,
202768,E70373,19494,DEVILLIERS ST AT CENTRE AVE,40.4437,-79.980447,E70373-83,83,83,83,BUS,IB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030305001021,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Crawford-Roberts,"Crawford-Roberts, Pittsburgh",Crawford-Roberts,0,-79.980447,40.4437,,,,,,,,,,,,,,,
202769,E70373,19494,DEVILLIERS ST AT CENTRE AVE,40.4437,-79.980447,E70373,83,All Routes,00,BUS,IB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030305001021,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Crawford-Roberts,"Crawford-Roberts, Pittsburgh",Crawford-Roberts,0,-79.980447,40.4437,,,,,,,,,,,,,,,
202770,E16500,8708,DEVILLIERS ST AT WEBSTER AVE,40.445613,-79.981739,E16500-83,83,83,83,BUS,OB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030501001011,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Middle Hill,"Middle Hill, Pittsburgh",Middle Hill,0,-79.981739,40.445613,,,,,,,,,,,,,,,
202771,E70786,20461,DEVILLIERS ST AT WEBSTER AVE,40.445759,-79.981951,E70786-83,83,83,83,BUS,IB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030305001009,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Crawford-Roberts,"Crawford-Roberts, Pittsburgh",Crawford-Roberts,0,-79.981951,40.445759,,,,,,,,,,,,,,,
202772,E16500,8708,DEVILLIERS ST AT WEBSTER AVE,40.445613,-79.981739,E16500,83,All Routes,00,BUS,OB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030501001011,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Middle Hill,"Middle Hill, Pittsburgh",Middle Hill,0,-79.981739,40.445613,,,,,,,,,,,,,,,
202773,E70786,20461,DEVILLIERS ST AT WEBSTER AVE,40.445759,-79.981951,E70786,83,All Routes,00,BUS,IB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030305001009,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Crawford-Roberts,"Crawford-Roberts, Pittsburgh",Crawford-Roberts,0,-79.981951,40.445759,,,,,,,,,,,,,,,
202774,E16530,8707,DEVILLIERS ST AT WYLIE AVE,40.444159,-79.980689,E16530-83,83,83,83,BUS,OB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030501001035,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Middle Hill,"Middle Hill, Pittsburgh",Middle Hill,0,-79.980689,40.444159,,,,,,,,,,,,,,,
202775,E16540,8745,DEVILLIERS ST AT WYLIE AVE,40.44432,-79.980903,E16540-83,83,83,83,BUS,IB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030305001012,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Crawford-Roberts,"Crawford-Roberts, Pittsburgh",Crawford-Roberts,0,-79.980903,40.44432,,,,,,,,,,,,,,,
202776,E16530,8707,DEVILLIERS ST AT WYLIE AVE,40.444159,-79.980689,E16530,83,All Routes,00,BUS,OB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030501001035,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Middle Hill,"Middle Hill, Pittsburgh",Middle Hill,0,-79.980689,40.444159,,,,,,,,,,,,,,,
202777,E16540,8745,DEVILLIERS ST AT WYLIE AVE,40.44432,-79.980903,E16540,83,All Routes,00,BUS,IB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030305001012,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Crawford-Roberts,"Crawford-Roberts, Pittsburgh",Crawford-Roberts,0,-79.980903,40.44432,,,,,,,,,,,,,,,
202778,X05120,6448,DEWEY AVE OPP BANK ST,40.356428,-80.110329,X05120-41,41,41,41,BUS,OB,22,18,12,140,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034572003011,"Allegheny County, PA","Bridgeville borough (Allegheny, PA)",,"Bridgeville bgh, Allegheny County",Bridgeville bgh,0,-80.110329,40.356428,,,,,,,,,,,,,,,
202779,X05120,6448,DEWEY AVE OPP BANK ST,40.356428,-80.110329,X05120,41,All Routes,00,BUS,OB,22,18,12,140,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034572003011,"Allegheny County, PA","Bridgeville borough (Allegheny, PA)",,"Bridgeville bgh, Allegheny County",Bridgeville bgh,0,-80.110329,40.356428,,,,,,,,,,,,,,,
202780,P70033,22882,DIAMOND ST AT BOYD ST,40.438694,-79.993403,P70033-81,81,81,81,BUS,IB,29,24,22,191,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030103021004,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bluff,"Bluff, Pittsburgh",Bluff,0,-79.993403,40.438694,,,,,,,,,,,,,,,
202781,P70033,22882,DIAMOND ST AT BOYD ST,40.438694,-79.993403,P70033-82,82,82,82,BUS,IB,58,40,38,368,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030103021004,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bluff,"Bluff, Pittsburgh",Bluff,0,-79.993403,40.438694,,,,,,,,,,,,,,,
202782,P70033,22882,DIAMOND ST AT BOYD ST,40.438694,-79.993403,P70033-83,83,83,83,BUS,IB,27,22,23,180,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030103021004,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bluff,"Bluff, Pittsburgh",Bluff,0,-79.993403,40.438694,,,,,,,,,,,,,,,
202783,P70033,22882,DIAMOND ST AT BOYD ST,40.438694,-79.993403,P70033,"81,82,83",All Routes,00,BUS,IB,114,86,83,739,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030103021004,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bluff,"Bluff, Pittsburgh",Bluff,0,-79.993403,40.438694,,,,,,,,,,,,,,,
202784,N16060,1632,DIVISION ST AT MARIE AVE,40.504413,-80.075068,N16060-19L,19L,19L,19L,BUS,OB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034323001013,"Allegheny County, PA","Avalon borough (Allegheny, PA)",,"Avalon bgh, Allegheny County",Avalon bgh,0,-80.075068,40.504413,,,,,,,,,,,,,,,
202785,N16060,1632,DIVISION ST AT MARIE AVE,40.504413,-80.075068,N16060,19L,All Routes,00,BUS,OB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034323001013,"Allegheny County, PA","Avalon borough (Allegheny, PA)",,"Avalon bgh, Allegheny County",Avalon bgh,0,-80.075068,40.504413,,,,,,,,,,,,,,,
202786,N16065,1582,DIVISION ST OPP MARIE AVE,40.504389,-80.075174,N16065-19L,19L,19L,19L,BUS,IB,7,0,0,35,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034340001012,"Allegheny County, PA","Ben Avon borough (Allegheny, PA)",,"Ben Avon bgh, Allegheny County",Ben Avon bgh,0,-80.075174,40.504389,,,,,,,,,,,,,,,
202787,N16065,1582,DIVISION ST OPP MARIE AVE,40.504389,-80.075174,N16065,19L,All Routes,00,BUS,IB,7,0,0,35,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034340001012,"Allegheny County, PA","Ben Avon borough (Allegheny, PA)",,"Ben Avon bgh, Allegheny County",Ben Avon bgh,0,-80.075174,40.504389,,,,,,,,,,,,,,,
202796,S14670,2522,DRYCOVE ST AT CONNISTON AVE,40.403967,-79.9991,S14670-54,54,54,54,BUS,"IB,OB",17,12,8,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035624001002,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bon Air,"Bon Air, Pittsburgh",Bon Air,0,-79.9991,40.403967,,,,,,,,,,,,,,,
202797,S14670,2522,DRYCOVE ST AT CONNISTON AVE,40.403967,-79.9991,S14670,54,All Routes,00,BUS,"IB,OB",17,12,8,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035624001002,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Bon Air,"Bon Air, Pittsburgh",Bon Air,0,-79.9991,40.403967,,,,,,,,,,,,,,,
202798,N16520,704,DUNCAN AVE AT ALLEGHENY MEMORIAL PARK,40.566962,-80.004952,N16520-2,2,2,02,BUS,IB,18,8,7,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034134001005,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.004952,40.566962,,,,,,,,,,,,,,,
202799,N16520,704,DUNCAN AVE AT ALLEGHENY MEMORIAL PARK,40.566962,-80.004952,N16520,"2,P13",All Routes,00,BUS,IB,21,8,7,120,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034134001005,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.004952,40.566962,,,,,,,,,,,,,,,
202800,N16520,704,DUNCAN AVE AT ALLEGHENY MEMORIAL PARK,40.566962,-80.004952,N16520-P13,P13,P13,P13,BUS,IB,3,0,0,15,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034134001005,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.004952,40.566962,,,,,,,,,,,,,,,
202801,N16662,506,DUNCAN AVE AT ROYAL MANOR CT #1,40.566068,-80.00159,N16662-2,2,2,02,BUS,OB,18,8,7,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034135003010,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.00159,40.566068,,,,,,,,,,,,,,,
202802,N16662,506,DUNCAN AVE AT ROYAL MANOR CT #1,40.566068,-80.00159,N16662,"2,P13",All Routes,00,BUS,OB,21,8,7,120,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034135003010,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.00159,40.566068,,,,,,,,,,,,,,,
202803,N16662,506,DUNCAN AVE AT ROYAL MANOR CT #1,40.566068,-80.00159,N16662-P13,P13,P13,P13,BUS,OB,3,0,0,15,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034135003010,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.00159,40.566068,,,,,,,,,,,,,,,
202804,N16664,507,DUNCAN AVE AT ROYAL MANOR CT #2,40.566636,-80.003578,N16664-2,2,2,02,BUS,OB,18,8,7,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034135003011,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.003578,40.566636,,,,,,,,,,,,,,,
202805,N16664,507,DUNCAN AVE AT ROYAL MANOR CT #2,40.566636,-80.003578,N16664,"2,P13",All Routes,00,BUS,OB,21,8,7,120,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034135003011,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.003578,40.566636,,,,,,,,,,,,,,,
202806,N16664,507,DUNCAN AVE AT ROYAL MANOR CT #2,40.566636,-80.003578,N16664-P13,P13,P13,P13,BUS,OB,3,0,0,15,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034135003011,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.003578,40.566636,,,,,,,,,,,,,,,
202807,N16720,508,DUNCAN AVE OPP ALLEGHENY MEMORIAL PARK,40.566991,-80.004816,N16720-2,2,2,02,BUS,OB,18,8,7,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034135003010,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.004816,40.566991,,,,,,,,,,,,,,,
202808,N16720,508,DUNCAN AVE OPP ALLEGHENY MEMORIAL PARK,40.566991,-80.004816,N16720,"2,P13",All Routes,00,BUS,OB,21,8,7,120,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034135003010,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.004816,40.566991,,,,,,,,,,,,,,,
202809,N16720,508,DUNCAN AVE OPP ALLEGHENY MEMORIAL PARK,40.566991,-80.004816,N16720-P13,P13,P13,P13,BUS,OB,3,0,0,15,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034135003010,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.004816,40.566991,,,,,,,,,,,,,,,
202810,N16742,705,DUNCAN AVE OPP ROYAL MANOR CT #1,40.566602,-80.003709,N16742-2,2,2,02,BUS,IB,18,8,7,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034134001005,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.003709,40.566602,,,,,,,,,,,,,,,
202811,N16742,705,DUNCAN AVE OPP ROYAL MANOR CT #1,40.566602,-80.003709,N16742,"2,P13",All Routes,00,BUS,IB,21,8,7,120,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034134001005,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.003709,40.566602,,,,,,,,,,,,,,,
202812,N16742,705,DUNCAN AVE OPP ROYAL MANOR CT #1,40.566602,-80.003709,N16742-P13,P13,P13,P13,BUS,IB,3,0,0,15,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034134001005,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.003709,40.566602,,,,,,,,,,,,,,,
202813,N16744,706,DUNCAN AVE OPP ROYAL MANOR CT #2,40.566016,-80.001668,N16744-2,2,2,02,BUS,IB,18,8,7,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034134001005,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.001668,40.566016,,,,,,,,,,,,,,,
202814,N16744,706,DUNCAN AVE OPP ROYAL MANOR CT #2,40.566016,-80.001668,N16744,"2,P13",All Routes,00,BUS,IB,21,8,7,120,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034134001005,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.001668,40.566016,,,,,,,,,,,,,,,
202815,N16744,706,DUNCAN AVE OPP ROYAL MANOR CT #2,40.566016,-80.001668,N16744-P13,P13,P13,P13,BUS,IB,3,0,0,15,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034134001005,"Allegheny County, PA","McCandless township (Allegheny, PA)",,"McCandless twp, Allegheny County",McCandless twp,0,-80.001668,40.566016,,,,,,,,,,,,,,,
202816,S14780,10992,DUQUESNE BLVD AT CAMP AVE,40.369399,-79.842845,S14780-59,59,59,59,BUS,IB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001025,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842845,40.369399,,,,,,,,,,,,,,,
202817,S14780,10992,DUQUESNE BLVD AT CAMP AVE,40.369399,-79.842845,S14780-61C,61C,61C,61C,BUS,OB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001025,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842845,40.369399,,,,,,,,,,,,,,,
202818,S14780,10992,DUQUESNE BLVD AT CAMP AVE,40.369399,-79.842845,S14780,"59,61C,P7",All Routes,00,BUS,"IB,OB",99,67,45,607,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001025,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842845,40.369399,,,,,,,,,,,,,,,
202819,S14780,10992,DUQUESNE BLVD AT CAMP AVE,40.369399,-79.842845,S14780-P7,P7,P7,P7,BUS,OB,12,0,0,60,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001025,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842845,40.369399,,,,,,,,,,,,,,,
202820,S14782,10881,DUQUESNE BLVD AT CENTER ST,40.36365,-79.842881,S14782-59,59,59,59,BUS,OB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034869002001,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842881,40.36365,,,,,,,,,,,,,,,
202821,S14784,10994,DUQUESNE BLVD AT CENTER ST,40.363978,-79.842911,S14784-59,59,59,59,BUS,IB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034869002005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842911,40.363978,,,,,,,,,,,,,,,
202822,S14782,10881,DUQUESNE BLVD AT CENTER ST,40.36365,-79.842881,S14782-61C,61C,61C,61C,BUS,IB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034869002001,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842881,40.36365,,,,,,,,,,,,,,,
202823,S14784,10994,DUQUESNE BLVD AT CENTER ST,40.363978,-79.842911,S14784-61C,61C,61C,61C,BUS,OB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034869002005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842911,40.363978,,,,,,,,,,,,,,,
202824,S14782,10881,DUQUESNE BLVD AT CENTER ST,40.36365,-79.842881,S14782,"59,61C,P7",All Routes,00,BUS,"IB,OB",98,67,45,602,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034869002001,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842881,40.36365,,,,,,,,,,,,,,,
202825,S14784,10994,DUQUESNE BLVD AT CENTER ST,40.363978,-79.842911,S14784,"59,61C,P7",All Routes,00,BUS,"IB,OB",99,67,45,607,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034869002005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842911,40.363978,,,,,,,,,,,,,,,
202826,S14782,10881,DUQUESNE BLVD AT CENTER ST,40.36365,-79.842881,S14782-P7,P7,P7,P7,BUS,IB,11,0,0,55,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034869002001,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842881,40.36365,,,,,,,,,,,,,,,
202827,S14784,10994,DUQUESNE BLVD AT CENTER ST,40.363978,-79.842911,S14784-P7,P7,P7,P7,BUS,OB,12,0,0,60,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034869002005,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.842911,40.363978,,,,,,,,,,,,,,,
202828,S14770,10981,DUQUESNE BLVD AT COMMONWEALTH AVE,40.382973,-79.857644,S14770-59,59,59,59,BUS,"IB,OB",26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867001017,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.857644,40.382973,,,,,,,,,,,,,,,
202829,S14770,10981,DUQUESNE BLVD AT COMMONWEALTH AVE,40.382973,-79.857644,S14770-61C,61C,61C,61C,BUS,OB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867001017,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.857644,40.382973,,,,,,,,,,,,,,,
202830,S14770,10981,DUQUESNE BLVD AT COMMONWEALTH AVE,40.382973,-79.857644,S14770,"59,61C,P7",All Routes,00,BUS,"IB,OB",99,67,45,607,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867001017,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.857644,40.382973,,,,,,,,,,,,,,,
202831,S14770,10981,DUQUESNE BLVD AT COMMONWEALTH AVE,40.382973,-79.857644,S14770-P7,P7,P7,P7,BUS,OB,12,0,0,60,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867001017,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.857644,40.382973,,,,,,,,,,,,,,,
202832,S14744,10982,DUQUESNE BLVD AT FAIRMONT AVE,40.38212,-79.856666,S14744-59,59,59,59,BUS,IB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867001019,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.856666,40.38212,,,,,,,,,,,,,,,
